,name,neighbourhood,latitude,longitude,room_type
13673,Lindo Departamento Santa Fe IBERO - EXPO Ubicación,Cuajimalpa de Morelos,19.3692,-99.26685,Entire home/apt
13674,"N2A Loft Privado, Reforma-Angel Independencia",Cuauhtémoc,19.43104,-99.16972,Entire home/apt
13675,One block from Reforma Avenue,Cuauhtémoc,19.432170000000003,-99.1639,Entire home/apt
13676,Boutique Apartment Downtown 5 Guests / 1404,Cuauhtémoc,19.43449,-99.14568,Entire home/apt
13677,PROMO!!! DEPTO GRANDE BIEN UBICADO Y CÓMODO.,Miguel Hidalgo,19.401329999999998,-99.1812,Entire home/apt
13678,"Departamento ""cozy"" en Centro Histórico",Cuauhtémoc,19.42609,-99.15335,Entire home/apt
13679,"Spacious, Sunny, Views, Near Chapultepec Park",Miguel Hidalgo,19.41206,-99.1873,Private room
13680,Stylish/ Modern 2BR POLANCO,Miguel Hidalgo,19.43101,-99.20316,Entire home/apt
13681,Cómodo dpto Col. Del Valle 3BR!,Benito Juárez,19.361420000000003,-99.17113,Entire home/apt
13682,"Habitacion en la colonia narvarte, privilegiado",Benito Juárez,19.39798,-99.1517,Private room
13683,Full apartment in Polanco,Miguel Hidalgo,19.432029999999997,-99.18221,Entire home/apt
13684,Skip the traffic & enjoy @ Nuevo Polanco /CARSO,Miguel Hidalgo,19.44529,-99.20535,Entire home/apt
13685,Luxury apartment near from polanco,Miguel Hidalgo,19.44027,-99.18386,Private room
13686,Departamento Mariana,Benito Juárez,19.39218,-99.17975,Entire home/apt
13687,HERMOSO LOFT MODERNO EN EL CENTRO DE LA CDMX,Cuauhtémoc,19.42582,-99.14086999999999,Entire home/apt
13688,"Excelente Departamento Ciudad de Mexico ""céntrico""",Cuauhtémoc,19.43019,-99.16819,Entire home/apt
13689,Habitación cerca de La Villa,Gustavo A. Madero,19.497729999999997,-99.12445,Private room
13690,My cozy room 4 u!,Miguel Hidalgo,19.45456,-99.19896999999999,Private room
13691,Cuarto amplio y amueblado en zona Coyoacán,Coyoacán,19.35004,-99.14795,Private room
13692,Audrey Suites Lomas de Chapultepec,Miguel Hidalgo,19.42502,-99.22419000000001,Private room
13693,Rento de recamara 3 de Repúblicas,Benito Juárez,19.3626,-99.14604,Private room
13694,Cute Central Unit (Polanco-Chapultepec-Downtown),Miguel Hidalgo,19.4428,-99.18023000000001,Private room
13695,NUEVO Roma Secret Garden: Your oasis in the city,Cuauhtémoc,19.42135,-99.16105999999999,Entire home/apt
13696,Habitación independiente en Coyoacán P,Coyoacán,19.33182,-99.15463000000001,Private room
13697,Departamento polanco,Miguel Hidalgo,19.434420000000003,-99.19037,Private room
13698,Apartment downtown 4 K,Cuauhtémoc,19.43305,-99.14605999999999,Entire home/apt
13699,El Vecino de Frida 2,Coyoacán,19.35643,-99.16001999999999,Private room
13700,WTC. Plaza México. Metro San Pedro de los Pinos,Benito Juárez,19.39273,-99.18455,Entire home/apt
13701,Polanco Recamara Dama,Miguel Hidalgo,19.43528,-99.18821,Shared room
13702,Depto super equipado y moderno @ Col. San Rafael.,Cuauhtémoc,19.43834,-99.16143000000001,Entire home/apt
13703,"Depto. Bonito, Moderno, Limpio y bien Ubicado",Coyoacán,19.34884,-99.13166,Entire home/apt
13704,Departamento en Polanco,Miguel Hidalgo,19.44118,-99.20114000000001,Entire home/apt
13705,Entire cozy apartment “Pink chair apartment.”,Coyoacán,19.35141,-99.1576,Entire home/apt
13706,Precioso departamento nuevo en Miyana Polanco,Miguel Hidalgo,19.440260000000002,-99.19946,Entire home/apt
13707,SKY SUITES 3,Venustiano Carranza,19.416710000000002,-99.07755999999999,Private room
13708,Hermosa Habitación colonia Nápoles,Benito Juárez,19.3925,-99.17998,Private room
13709,SKY SUITES 4,Venustiano Carranza,19.41662,-99.07897,Private room
13710,"Ideal location! American Embassy, Reforma, Condesa",Cuauhtémoc,19.425810000000002,-99.16197,Entire home/apt
13711,Bright&Spacious apt in Roma's heart w/amazing view,Cuauhtémoc,19.42078,-99.1615,Entire home/apt
13712,Sweet Home,Venustiano Carranza,19.4268,-99.10435,Private room
13713,Habitacion Azul (con terraza),Azcapotzalco,19.48913,-99.2016,Private room
13714,Amplio depa con hermosa terraza para 6 en la Roma,Cuauhtémoc,19.419620000000002,-99.16476999999999,Entire home/apt
13715,Tree Room,Benito Juárez,19.40265,-99.15307,Private room
13716,Cute bedroom in the southern part of Mexico City.,Benito Juárez,19.37197,-99.18191999999999,Private room
13717,Beautiful Studio inside a House in Anzures,Miguel Hidalgo,19.43196,-99.17957,Entire home/apt
13718,Mini Depto Acoxpa Sur Ciudad de México,Tlalpan,19.30014,-99.13513,Private room
13719,Quieres estar en el corazón de la Roma?,Cuauhtémoc,19.41517,-99.15533,Entire home/apt
13720,Baja a tomar un rico café desde este departamento con alegres toques de color,Cuauhtémoc,19.41035,-99.16839,Entire home/apt
13721,Modern Loft 2 blocks from Reforma | Full equipped,Cuauhtémoc,19.42442,-99.17156999999999,Entire home/apt
13722,HABITACION PRIVADA EN CONDOMINIO CERCA DE POLANCO,Miguel Hidalgo,19.45498,-99.21209,Private room
13723,Private Room in Tree Filled Hipódromo Condesa,Cuauhtémoc,19.415329999999997,-99.1693,Private room
13724,Habitación en Coyoacán Mexico,Coyoacán,19.34975,-99.14307,Private room
13725,"Lindo departamento con terraza interior, Roma Sur",Cuauhtémoc,19.406660000000002,-99.15904,Entire home/apt
13726,Esmeralda 1.,Tlalpan,19.27024,-99.18209,Private room
13727,2 Roma Condesa Amplio y cálido bien ubicado,Cuauhtémoc,19.408160000000002,-99.1677,Entire home/apt
13728,Cuarto priv en departamento. Excelente ub. CDMX,Benito Juárez,19.38349,-99.18341,Private room
13729,Casa xawis,Cuauhtémoc,19.4246,-99.15737,Entire home/apt
13730,Casa libre; sin muebles con servicios básicos,Iztapalapa,19.360120000000002,-99.12629,Entire home/apt
13731,Welcome to my town,Gustavo A. Madero,19.46654,-99.11778000000001,Private room
13732,"Santa Fe, Villa Verdun, linda casa III",Álvaro Obregón,19.33938,-99.25549000000001,Private room
13733,NUEVO estudio San Ángel!,Álvaro Obregón,19.35227,-99.19615,Entire home/apt
13734,Trendy 3BR CONDESA rooftop!,Cuauhtémoc,19.41167,-99.17299,Entire home/apt
13735,Habitación Roma Norte al lado Alvaro Obregon,Cuauhtémoc,19.41901,-99.15568,Private room
13736,Heart of Condesa,Cuauhtémoc,19.41137,-99.17418,Entire home/apt
13737,"Quiet apartment, awesome location and spacious.",Cuauhtémoc,19.42665,-99.17527,Entire home/apt
13738,DEPARTAMENTO  CONFORTABLE,Iztacalco,19.4024,-99.09806,Private room
13739,Spacious & sunny flat in the heart of La Roma.,Cuauhtémoc,19.418870000000002,-99.1589,Entire home/apt
13740,"Apartment in Latitud Polanco, Mexico city, Mexico",Miguel Hidalgo,19.43896,-99.19,Entire home/apt
13741,Residencia Lindavista 5,Gustavo A. Madero,19.48559,-99.12853,Private room
13742,"Habitación cerca de Reforma, Centro y Polanco!",Miguel Hidalgo,19.43797,-99.17865,Private room
13743,Cuarto acogedor cerca de la UNAM,Coyoacán,19.34157,-99.18164,Private room
13744,Residencial Márquez,Cuauhtémoc,19.42977,-99.14814,Entire home/apt
13745,Bonito depa cerca de SixFlags y Zona de hospitales,Tlalpan,19.278679999999998,-99.20175,Entire home/apt
13746,Amazing location & great amenities. Check Reviews.,Cuauhtémoc,19.4207,-99.16627,Entire home/apt
13747,Departamento residencial a 5 min. del AICDMX,Iztacalco,19.40456,-99.06042,Entire home/apt
13748,SAFETY room at the heart of Mexico & Reforma +Pool,Cuauhtémoc,19.434620000000002,-99.15581,Private room
13749,Súper bonito miniloft ubicadísimo zona centro,Cuauhtémoc,19.43991,-99.15316,Entire home/apt
13750,Agradable Habitación privada con baño propio,Gustavo A. Madero,19.50629,-99.1356,Private room
13751,Casa Mexico 5,Cuauhtémoc,19.410439999999998,-99.16984000000001,Entire home/apt
13752,Recamara con baño privado y sala en la Roma,Cuauhtémoc,19.407020000000003,-99.15988,Private room
13753,Depa contemporáneo 240 metros Ubicación perfecta!,Miguel Hidalgo,19.42595,-99.17651,Entire home/apt
13754,"Departamento Ubicadísimo Aeropuerto, TAPO, ForoSol",Venustiano Carranza,19.43157,-99.09827,Entire home/apt
13755,Lindo y confortable departamento,Tlalpan,19.26839,-99.17399999999999,Entire home/apt
13756,Pedregal nice guest room,Tlalpan,19.3068,-99.22564,Private room
13757,"Anzures/Polanco Light and Shine, great location!",Miguel Hidalgo,19.433889999999998,-99.18016,Entire home/apt
13758,Casa Celia Baratheon.  Great studio near the park.,Miguel Hidalgo,19.41251,-99.18749,Entire home/apt
13759,Casa Celia Mormont.  Estudio en Calle Gelati. B4,Miguel Hidalgo,19.41305,-99.18745,Entire home/apt
13760,Ideal room for business or pleasure,Benito Juárez,19.39698,-99.14698,Private room
13761,Cozy apartment near WTC and Col. Condesa,Benito Juárez,19.39715,-99.16877,Entire home/apt
13762,Casa Santiago Ángel Reforma,Cuauhtémoc,19.42951,-99.16825,Entire home/apt
13763,Residencia peñas,Álvaro Obregón,19.33231,-99.19781,Private room
13764,Modern and Sunny Loft in front of Roma Norte,Cuauhtémoc,19.42018,-99.15512,Entire home/apt
13765,Sientete como en casa.!!! ,Benito Juárez,19.37493,-99.16135,Shared room
13766,Sientete como en casa,Benito Juárez,19.37486,-99.16134,Shared room
13767,Condesa smell bread in the morning. Feel inTulum,Cuauhtémoc,19.41337,-99.17263,Entire home/apt
13768,Depa en polanco,Miguel Hidalgo,19.44099,-99.18393,Private room
13769,Green and sunny room in Roma Norte,Cuauhtémoc,19.41431,-99.16156,Private room
13770,Se renta cómoda e iluminada habitación en Condesa,Cuauhtémoc,19.40457,-99.17066,Private room
13771,Private and luminous room in Nápoles,Benito Juárez,19.38668,-99.17893000000001,Entire home/apt
13772,Cuarto a 10 minutos de metro  Universidad,Coyoacán,19.32253,-99.16572,Private room
13773,"Excelente localización en Santa Fe, CDMX",Cuajimalpa de Morelos,19.35988,-99.26781,Entire home/apt
13774,Santa Fe Suite 1 CDMX,Álvaro Obregón,19.343339999999998,-99.24410999999999,Private room
13775,"Entire loft, two blocks from the US Embassy",Cuauhtémoc,19.42657,-99.16504,Entire home/apt
13776,Mexican sighs,Cuauhtémoc,19.40833,-99.17375,Entire home/apt
13777,"Departamento acogedor, familiar, muebles nuevos",Iztacalco,19.41098,-99.06938000000001,Entire home/apt
13778,¡Habitaciones en el Bosque! Desierto de Los Leones,Cuajimalpa de Morelos,19.31774,-99.29563,Private room
13779,Pitágoras swite,Benito Juárez,19.38897,-99.15915,Private room
13780,"Cabaña Familiar, Posada Rancho El Paraíso -AJUSCO",Tlalpan,19.23086,-99.20433,Private room
13781,Casa independiente al sur de la Ciudad de México,Tlalpan,19.29339,-99.14102,Entire home/apt
13782,Espacio Anima1 Cerca de Polanco y zonas turísticas,Miguel Hidalgo,19.445,-99.18632,Private room
13783,"Cabaña Grande, Posada Rancho El Paraíso - AJUSCO",Tlalpan,19.21604,-99.23116999999999,Private room
13784,Edificio México Chulo - Depto. 102,Tlalpan,19.2958,-99.13276,Entire home/apt
13785,Habitación en el corazón del Centro Histórico,Cuauhtémoc,19.4361,-99.13202,Private room
13786,Alojamiento,Iztapalapa,19.38268,-99.0517,Entire home/apt
13787,ROMA great location,Cuauhtémoc,19.40595,-99.15624,Entire home/apt
13788,LA ROMITA ⎜Live as a local in the heart of LA ROMA,Cuauhtémoc,19.416929999999997,-99.1592,Entire home/apt
13789,Penthouse on Masaryk,Miguel Hidalgo,19.43233,-99.19242,Entire home/apt
13790,Increíble departamento,Cuauhtémoc,19.42928,-99.17121,Entire home/apt
13791,Polanco Amazing PG Best Location,Miguel Hidalgo,19.43214,-99.1878,Entire home/apt
13792,Gabriel Mancera 1157 nuevos departamentales,Benito Juárez,19.378,-99.16672,Entire home/apt
13793,Amazing Duplex in Polanco,Miguel Hidalgo,19.43525,-99.18463,Entire home/apt
13794,cozy and comfortable room in Colonia Nápoles,Benito Juárez,19.38662,-99.17666,Private room
13795,Minimalist Residence in Charming Coyoácan,Coyoacán,19.340970000000002,-99.17295,Entire home/apt
13796,Departamento Amueblado una persona Col del Valle,Benito Juárez,19.39588,-99.16724,Entire home/apt
13797,Juárez Room,Cuauhtémoc,19.42549,-99.15481,Private room
13798,Recámara confortable con baño,Cuauhtémoc,19.41774,-99.14883,Private room
13799,"Nuevo, lujoso departamento Polanco c/ terraza 2206",Miguel Hidalgo,19.43753,-99.18741999999999,Entire home/apt
13800,Oasis at Unbeatable Location | Downtown,Cuauhtémoc,19.43153,-99.14764,Entire home/apt
13801,Cuarto en Condesa Amsterdam A1,Cuauhtémoc,19.413,-99.16651999999999,Private room
13802,Cuarto en Condesa Amsterdam A2,Cuauhtémoc,19.41478,-99.16785,Private room
13803,SUNNY 1BR/1BATH ON CALLE AMSTERDAM,Cuauhtémoc,19.40977,-99.16988,Entire home/apt
13804,Cuarto en Condesa Amsterdam A3,Cuauhtémoc,19.41453,-99.16595,Private room
13805,Cuarto en Condesa Amsterdam A4,Cuauhtémoc,19.41465,-99.16792,Private room
13806,Hermosa casa con jardín en el Pedregal de la CDMX,Tlalpan,19.3056,-99.22764000000001,Entire home/apt
13807,Edificio de varias plantas en Ciudad de méxico,Benito Juárez,19.39191,-99.17156999999999,Shared room
13808,Rento habitacion a mujer que trabaje .,Miguel Hidalgo,19.44363,-99.2087,Private room
13809,B&B Oasis Centro Histórico.,Cuauhtémoc,19.43485,-99.13320999999999,Shared room
13810,La casa confortable de Sol,Iztacalco,19.41754,-99.06296999999999,Private room
13811,Increíble Departamento a una cuadra de Carso,Miguel Hidalgo,19.44373,-99.20318,Entire home/apt
13812,Habitación privada Col. Del Valle,Benito Juárez,19.381829999999997,-99.1661,Private room
13813,La casa confortable de Sol,Iztacalco,19.41766,-99.06169,Private room
13814,"Beautiful Home & Area, Coyoacan, Colonial Gem!",Coyoacán,19.352320000000002,-99.15314000000001,Private room
13815,MEXICAN CASITA @ Condesa: 4BR/2.5baths & terrace,Cuauhtémoc,19.41413,-99.17782,Entire home/apt
13816,"Warm, elegant, comfortable and well located condo.",Miguel Hidalgo,19.4313,-99.2136,Entire home/apt
13817,Bonita vista al jardín y súper ubicación Polanco!,Miguel Hidalgo,19.44139,-99.18494,Private room
13818,"Comodo departamento, muy bien ubicado",Gustavo A. Madero,19.479470000000003,-99.10561,Entire home/apt
13819,kame house,Xochimilco,19.274,-99.12629,Private room
13820,"Excelente habitación, seguridad y confort.",Coyoacán,19.34957,-99.12491,Private room
13821,Beautiful room in the heart of Condesa ⭐️,Cuauhtémoc,19.41153,-99.17876,Private room
13822,Beautiful two-bedroom apartment in the best area!,Cuauhtémoc,19.41416,-99.16181,Entire home/apt
13823,"Disfruta de una estancia agradable,",Cuajimalpa de Morelos,19.36091,-99.29892,Entire home/apt
13824,Cómoda habitación en el corazón de la del valle,Benito Juárez,19.37023,-99.17054,Private room
13825,Excelente casa para 2 en la mejor zona de la cdmx,Miguel Hidalgo,19.4012,-99.22995,Entire home/apt
13826,Bello depa para Navidad,Miguel Hidalgo,19.439970000000002,-99.18392,Private room
13827,Skip the traffic & enjoy @ Nuevo Polanco / CARSO,Miguel Hidalgo,19.444689999999998,-99.2059,Entire home/apt
13828,Colivers Polanco King Room,Miguel Hidalgo,19.43652,-99.20343000000001,Private room
13829,"Mexico City, a home in Coyoacan.",Coyoacán,19.34535,-99.14927,Entire home/apt
13830,ESPECTACULAR DEPA C/TERRAZA-VISTA AL WTC (FACTURA),Benito Juárez,19.39719,-99.17416999999999,Entire home/apt
13831,Colivers Polanco  Double Room,Miguel Hidalgo,19.43635,-99.20442,Private room
13832,Colivers Polanco Double Room,Miguel Hidalgo,19.43691,-99.20293000000001,Private room
13833,Colivers Polanco Single Room 1,Miguel Hidalgo,19.43681,-99.20336999999999,Private room
13834,Oportunidad. Habitacion privada en la Roma.,Cuauhtémoc,19.41253,-99.16281,Private room
13835,"MINI LOFT, en corazón de la condesa.",Cuauhtémoc,19.40855,-99.17338000000001,Private room
13836,¡¡Increíble departamento!! Super centrico.,Benito Juárez,19.38332,-99.14326,Entire home/apt
13837,RUMI,Benito Juárez,19.36715,-99.13963000000001,Private room
13838,Cozy country retreat in fashionable Roma,Cuauhtémoc,19.41212,-99.16579,Entire home/apt
13839,"Habitación privada, Excelente ubicación.",Cuauhtémoc,19.4633,-99.15513,Private room
13840,Central duplex for 2 w/ City and Mountain view,Benito Juárez,19.37983,-99.17815,Entire home/apt
13841,BONITO LUGAR PARA DORMIR,Iztapalapa,19.37012,-99.10955,Private room
13842,Excepcional apartment in new Polanco,Miguel Hidalgo,19.444229999999997,-99.20389,Entire home/apt
13843,New modern and fully equipped 2 bedroom 2 bathroom,Álvaro Obregón,19.38364,-99.19848,Entire home/apt
13844,Mandy's Home,Miguel Hidalgo,19.44463,-99.19208,Entire home/apt
13845,Bonita casa cerca de lugares para turismo,Coyoacán,19.30636,-99.14451,Entire home/apt
13846,Casa Acapulco,Cuauhtémoc,19.41989,-99.17578,Private room
13847,Great Location Apartment REFORMA/US EMBASSY/ANGEL,Cuauhtémoc,19.43115,-99.16559000000001,Entire home/apt
13848,"Estudio ""cozy"" en Centro Histórico",Cuauhtémoc,19.42769,-99.15262,Entire home/apt
13849,BONITA CASA EN EL ANGEL,Cuauhtémoc,19.42772,-99.16891,Private room
13850,Amplio Departamento en Polanco V,Miguel Hidalgo,19.43656,-99.18485,Entire home/apt
13851,Renta de cuarto en Departamento zona lindavista,Gustavo A. Madero,19.49149,-99.14749,Private room
13852,1BR Apt. 2 min away from Subway (Metro),Benito Juárez,19.36369,-99.17229,Entire home/apt
13853,Hipódromo-Condesa Room,Cuauhtémoc,19.40334,-99.17055,Private room
13854,Lujo en la Colonia Roma. Terraza con vistas 360º,Cuauhtémoc,19.41013,-99.1637,Entire home/apt
13855,“Casa Bellini” sobre Cont. de Reforma,Cuauhtémoc,19.45835,-99.12838,Entire home/apt
13856,1 Guest Terrace Room in H.Condesa,Cuauhtémoc,19.40621,-99.16972,Private room
13857,Modern 2BR 2BA apartment in front of the WTC,Benito Juárez,19.392020000000002,-99.17511,Entire home/apt
13858,Agradable departamento en ROMA SUR Ideal para CDMX,Cuauhtémoc,19.40646,-99.16651999999999,Entire home/apt
13859,"Habitación privada,100 METROS DEL TEC DE MONTERREY",Tlalpan,19.28709,-99.13263,Private room
13860,Santa Fe Suite 3 CDMX,Álvaro Obregón,19.3425,-99.24285,Private room
13861,Bright and Cozy Apartment in Coyoacan,Coyoacán,19.34689,-99.1523,Entire home/apt
13862,Nice modern apt right next to reforma,Cuauhtémoc,19.427770000000002,-99.16374,Entire home/apt
13863,Thiers 186 - 201,Miguel Hidalgo,19.43335,-99.18132,Entire home/apt
13864,¡Cuarto Privado en la Del Valle!,Benito Juárez,19.3813,-99.16937,Private room
13865,Espectacular Dpto. Amueblado en Reforma Centro,Cuauhtémoc,19.43445,-99.15595,Entire home/apt
13866,Habitación en Narvarte a dos minutos del metro,Benito Juárez,19.38651,-99.15515,Private room
13867,Hermoso departamento muy cerca del centro historic,Cuauhtémoc,19.461470000000002,-99.1346,Private room
